iso3c,iso2c,country,year,sp_ado_tfrt,sh_hiv_incd_tl,sh_hiv_incd,sp_pop_dpnd,sp_pop_dpnd_yg,sh_hiv_artc_zs,sp_dyn_cbrt_in,sh_sta_brtc_zs,sh_xpd_chex_gd_zs,sh_xpd_chex_pc_cd,sh_xpd_chex_pp_cd,sp_dyn_cdrt_in,sh_xpd_ghed_gd_zs,sh_xpd_ghed_ch_zs,sh_xpd_ghed_ge_zs,sh_xpd_ghed_pc_cd,sh_xpd_ghed_pp_cd,sh_xpd_pvtd_ch_zs,sh_xpd_pvtd_pc_cd,sh_xpd_pvtd_pp_cd,sh_xpd_ehex_ch_zs,sh_xpd_ehex_pc_cd,sh_xpd_ehex_pp_cd,sp_dyn_tfrt_in,sh_imm_idpt,sh_imm_hepb,sh_imm_meas,sh_hiv_incd_yg_p3,sh_hiv_incd_zs,sh_hiv_incd_tl_p3,sh_tbs_incd,sp_dyn_le00_fe_in,sp_dyn_le00_ma_in,sp_dyn_le00_in,sh_mmr_risk_zs,sh_mmr_risk,sh_sta_brtw_zs,sh_sta_mmrt,sh_sta_mmrt_ne,sh_sta_traf_p5,sh_dyn_ncom_zs,sh_dyn_ncom_fe_zs,sh_dyn_ncom_ma_zs,sh_sta_pois_p5,sh_sta_pois_p5_fe,sh_sta_pois_p5_ma,sp_dyn_amrt_fe,sp_dyn_amrt_ma,sp_dyn_imrt_in,sp_dyn_imrt_fe_in,sp_dyn_imrt_ma_in,sh_dyn_nmrt,sh_dyn_mort,sh_dyn_mort_fe,sh_dyn_mort_ma,sm_pop_netm,sh_dth_imrt,sh_mmr_dths,sh_dth_nmrt,sh_dth_mort,sh_xpd_oopc_ch_zs,sh_xpd_oopc_pc_cd,sh_xpd_oopc_pp_cd,sh_sta_odfc_zs,sh_sta_odfc_ru_zs,sh_sta_odfc_ur_zs,sh_h2o_basw_zs,sh_h2o_basw_ru_zs,sh_h2o_basw_ur_zs,sh_sta_bass_zs,sh_sta_bass_ru_zs,sh_sta_bass_ur_zs,sp_pop_0014_to_zs,sp_pop_0014_fe_in,sp_pop_0014_fe_zs,sp_pop_0014_ma_in,sp_pop_0014_ma_zs,sp_pop_0014_to,sp_pop_0004_fe_5y,sp_pop_0004_ma_5y,sp_pop_0509_fe_5y,sp_pop_0509_ma_5y,sp_pop_1014_fe_5y,sp_pop_1014_ma_5y,sp_pop_1519_fe_5y,sp_pop_1519_ma_5y,sp_pop_1564_to_zs,sp_pop_1564_fe_in,sp_pop_1564_fe_zs,sp_pop_1564_ma_in,sp_pop_1564_ma_zs,sp_pop_1564_to,sp_pop_2024_fe_5y,sp_pop_2024_ma_5y,sp_pop_2529_fe_5y,sp_pop_2529_ma_5y,sp_pop_3034_fe_5y,sp_pop_3034_ma_5y,sp_pop_3539_fe_5y,sp_pop_3539_ma_5y,sp_pop_4044_fe_5y,sp_pop_4044_ma_5y,sp_pop_4549_fe_5y,sp_pop_4549_ma_5y,sp_pop_5054_fe_5y,sp_pop_5054_ma_5y,sp_pop_5559_fe_5y,sp_pop_5559_ma_5y,sp_pop_6064_fe_5y,sp_pop_6064_ma_5y,sp_pop_65up_to_zs,sp_pop_65up_fe_in,sp_pop_65up_fe_zs,sp_pop_65up_ma_in,sp_pop_65up_ma_zs,sp_pop_65up_to,sp_pop_6569_fe_5y,sp_pop_6569_ma_5y,sp_pop_7074_fe_5y,sp_pop_7074_ma_5y,sp_pop_7579_fe_5y,sp_pop_7579_ma_5y,sp_pop_80up_fe_5y,sp_pop_80up_ma_5y,sp_pop_grow,sp_pop_totl_fe_in,sp_pop_totl_fe_zs,sp_pop_totl_ma_in,sp_pop_totl_ma_zs,sp_pop_totl,sh_hiv_1524_fe_zs,sh_hiv_1524_ma_zs,sh_dyn_aids_zs,sh_anm_chld_zs,sh_anm_nprg_zs,sh_prg_anem,sh_anm_allw_zs,sh_sta_owgh_me_zs,sh_sta_stnt_me_zs,sn_itk_defc_zs,sp_pop_brth_mf,sh_sta_suic_p5,sh_sta_suic_fe_p5,sh_sta_suic_ma_p5,sp_dyn_to65_fe_zs,sp_dyn_to65_ma_zs,sh_alc_pcap_li,sh_alc_pcap_fe_li,sh_alc_pcap_ma_li,sh_tbs_dtec_zs,sh_tbs_cure_zs,sh_dyn_aids_fe_zs,sh_hiv_incd_yg
BRA,BR,Brazil,2001,84.155,25000,NA,52.8183017276819,44.7832838480193,36,19.185,98.3,8.54963303,271.56121826,795.427819940917,6.189,3.51298475,41.08930588,8.826087,111.58262103,326.835777294303,58.62712097,159.20852347,466.336433400076,0.28357494,0.77007959,2.25563406551264,2.162,98,91,99,NA,0.24,0.15,46,73.4,66.699,69.98,0.146683491267039,682,8.046378369,66,70.9,20.1,20.4,16.7,24.3,0.11,0.063,0.16,119.158,227.021,27.3,24,30.3,17.2,32.2,28.5,35.7,-51600,92778,2200,58290,110310,37.80702972,102.66923175,300.727638891074,8.28340247387182,32.6445674816341,2.77299305903944,93.871177189366,74.5833120006371,98.2340226662632,74.2359273551558,38.1439481150836,82.3998042338258,29.3049219862669,25408273,28.6305034622981,26256657,29.9885046370946,51664930,9.43462253707199,9.92052382813807,9.44688851616624,9.89828485201704,9.74899240905988,10.1696959569395,10.0481243190532,10.4122934168125,65.437188480217,58032216,65.3917549261546,57334334,65.483239394032,115366551,9.45702086507216,9.66835018279984,8.43436295760628,8.53378835318957,7.68458322379487,7.71973149744227,7.35359841801942,7.34140335825729,6.51831853917806,6.45964791377269,5.46534640612926,5.35256629292703,4.36961096045208,4.21404127367344,3.3158996346895,3.2379287939199,2.74488960215978,2.54348831123744,5.25788953351612,5304975,5.97774161154728,3964748,4.52825596887341,9269723,2.27735753501361,1.86567038246533,1.75196504551469,1.31770230779674,1.09254429664453,0.775602494911256,0.855874734374451,0.569280783700079,1.30335503159977,88745464,50.3374123336947,87555739,49.6625876663053,176301203,NA,NA,0.3,25,30.1,27.9,30,6.2,9.2,10.5,1.045,4.7,2,7.43,79.524682,65.632874,8.71,3.76,13.87,92,55,29.6855332394544,NA
BRA,BR,Brazil,2002,81.131,24000,NA,51.7532497132855,43.6032203842481,39,18.49,98.5,8.69686985,248.37753296,836.34315155123,6.126,3.6863513,42.38710403,8.28490639,105.28003965,354.501645901492,57.29716492,142.31327612,479.20090822337,0.31573328,0.78421052,2.6406137352527,2.081,99,92,96,NA,0.24,0.14,50,73.843,67.085,70.396,0.139679442828811,716,8.085053081,66,75.9,21.2,19.9,16.4,23.7,0.099,0.053,0.14,115.476,224.399,25.5,22.5,28.4,16.3,30.1,26.7,33.4,-42008,84915,2200,53842,100938,36.40619659,90.42481228,304.480743835684,7.77681575928199,31.0825392824863,2.61927089775861,94.1864278135922,75.5602573219593,98.3083950584372,75.086752161079,39.3936844930222,82.9856144613188,28.732973157916,25217159,28.0535680833858,26072199,29.4221546915161,51289358,9.19852938239852,9.68315232683232,9.33907668597163,9.79791500512144,9.5159620150156,9.94108735956232,9.9090137626934,10.2845916597688,65.8964473373989,59184459,65.8414878904008,58442995,65.9521976362822,117627454,9.51222352816173,9.7397115627365,8.49897622419147,8.60662703572328,7.68297873999677,7.72027053076029,7.33352283306572,7.32186192176287,6.61608267563832,6.55758069494853,5.58289640428763,5.47049670930467,4.52658891837738,4.36275575754531,3.40310826062752,3.29260190761016,2.7760965433609,2.59569985612178,5.37057950468513,5487692,6.1049440262134,4098979,4.6256476722017,9586672,2.28579963830849,1.89692846486992,1.78594987308224,1.33873108528478,1.13935518182702,0.800087575154244,0.893839332995651,0.589900546892755,1.24142062598122,89889310,50.3571737028795,88614174,49.6428262971205,178503484,NA,NA,0.3,24.3,29.3,27.3,29.2,6.3,8.6,9.1,1.045,4.65,2.15,7.18,80.16525,66.231939,8.57,3.7,13.64,92,80,29.8660901034187,NA
BRA,BR,Brazil,2003,78.025,25000,NA,50.7500013938033,42.4681322311059,42,17.819,98.4,8.18899441,253.08970642,802.682379712038,6.033,3.50954437,42.85684204,8.50011539,108.46625487,344.004319630139,56.94624329,144.12508378,457.097476498243,0.1969112,0.49836198,1.58057152621036,2.006,99,97,97,NA,0.24,0.15,51,74.337,67.558,70.884,0.136185236711456,734,8.121477821,67,73,21,19.7,16.1,23.5,0.097,0.056,0.14,112.573,221.926,23.9,21.1,26.6,15.4,28.1,24.9,31.2,-55350,77589,2200,49747,92148,35.47386169,89.78069072,284.74243406855,7.28052005339681,29.520511083339,2.46554873647773,94.4949101012948,76.5372026432815,98.3827674506113,75.9322033943991,40.6437604861559,83.5721749183435,28.1712316556511,25011067,27.4867595248684,25872569,28.8661172053413,50883636,8.92849216436047,9.40917844592567,9.25043454096604,9.71792430735574,9.30783281954189,9.73901445205987,9.74139733841715,10.1244180748152,66.334991187998,60304918,66.2741321607439,59511126,66.3967761120367,119816044,9.54186582864312,9.78738968557593,8.57588264311817,8.69192106711826,7.7152409070982,7.75485557961936,7.28878241786714,7.27790903627461,6.70627756175968,6.64758393302726,5.70262835288024,5.59023221155271,4.67331512339056,4.50250099739716,3.51648954398731,3.37315738695372,2.81225244358237,2.64680813970247,5.49377715635099,5677161,6.23910831438768,4245847,4.73710668262204,9923008,2.29973802312827,1.93794587245546,1.81494217361226,1.35991491153617,1.18670859905527,0.825261389962594,0.937719518591878,0.613984508667826,1.18021395482771,90993146,50.3774733416797,89629542,49.6225266583203,180622688,NA,NA,0.3,23.7,28.6,26.7,28.5,6.5,8.1,7.6,1.045,4.65,2.04,7.31,80.750054,66.969314,8.41,3.64,13.4,92,77,30.1289753740168,NA
BRA,BR,Brazil,2004,76.9,27000,NA,49.832060271032,41.3967987022302,46,17.5,98.6,8.12491989,297.68243408,855.205035866766,5.96,3.46692538,42.67027283,8.73705578,127.02191701,364.918331403114,56.79905319,169.08082374,485.748393039847,0.53066915,1.57970909,4.53830976189646,1.973,99,96,97,NA,0.25,0.15,52,74.824,68.019,71.361,0.138290178028804,723,8.154249079,70,76.1,22.2,19.6,16.1,23.3,0.092,0.048,0.14,110.184,218.643,22.4,19.7,24.9,14.6,26.3,23.2,29.2,-76661,71512,2200,46808,84695,35.3658371,105.27789252,302.450425693284,6.79460621514882,27.9584828841912,2.31182657519685,94.796510365405,77.5141479646039,98.4571398427853,76.7719281688316,41.8941760944847,84.1594856048997,27.6287989548748,24801649,26.9394608579754,25669298,28.3291958186509,50470948,8.65622230233282,9.13208140543491,9.1511118191663,9.62705078853994,9.13212673647629,9.57006362467608,9.55684036651436,9.94579054168801,66.7413902065482,61385870,66.6771077289636,60534060,66.8067039414173,121919930,9.53506484543258,9.79915728768448,8.6652230682859,8.79005799267363,7.76387453706719,7.80609864903897,7.23574252441392,7.2259467739128,6.78056706118078,6.7213692599585,5.82275913052025,5.71003513092861,4.80161997928689,4.62591273380392,3.66082381018841,3.48461886798516,2.85459240607337,2.69771670374321,5.62981083857698,5876867,6.38343141306095,4407398,4.86410023993178,10284265,2.32271247295656,1.98943655210205,1.83932740463476,1.38251798715817,1.23385332484753,0.850930986603842,0.987538210622094,0.641214714067721,1.12991417032023,92064387,50.3978732344553,90610756,49.6021267655447,182675143,NA,NA,0.3,23,27.8,26,27.7,6.6,7.7,6.3,1.045,4.74,2.14,7.4,81.337717,67.657293,8.32,3.6,13.25,92,72,30.435150196845,NA
BRA,BR,Brazil,2005,75.968,29000,NA,49.0129699418087,40.4073142665826,49,17.176,98.6,8.03539562,387.93121338,890.421804250314,5.896,3.34525418,41.63148499,7.98956394,161.50153192,370.695812069353,58.30109787,226.1681699,519.125685127031,0.06741625,0.26152869,0.600288981299204,1.942,99,98,98,NA,0.28,0.17,48,75.292,68.485,71.832,0.139085870198762,719,8.18279469,71,74.7,22.4,18.7,15.3,22.2,0.081,0.046,0.12,107.909,215.12,21,18.5,23.4,13.9,24.6,21.7,27.3,-88868,66556,2300,44055,78525,35.87643814,139.17591891,319.451646481781,6.31885984469574,26.3964546850439,2.15810441391602,95.0913772217223,78.4910932859261,98.5315122349593,77.6060442876745,43.1449313180085,84.7475465209876,27.1166426495537,24603910,26.4228192227787,25477303,27.8221660628665,50081212,8.41180034922516,8.88406187750117,9.01944794373328,9.50174496103114,8.99157092982025,9.43635922433417,9.35910065217747,9.75401978677774,67.1082522335636,62427240,67.0423396244104,61513717,67.1752763310437,123940957,9.48947278394828,9.77050791279894,8.75893457463619,8.89404364495468,7.81852620237141,7.86457620722082,7.1946112887999,7.18609885805763,6.83092032082407,6.77119127701527,5.9395072127262996,5.82637420697749,4.91990580473198,4.74242447952872,3.82506019297352,3.6155352972191,2.90630059122133,2.75050466049328,5.77510511688269,6084992,6.53484115281086,4580940,5.00255760608987,10665932,2.35278431986162,2.04710701886371,1.86027895216987,1.4078190682805,1.27952626473976,0.877025029026626,1.04225161603961,0.670606489919037,1.09590612526605,93116142,50.4180518353045,91571959,49.5819481646955,184688101,NA,NA,0.3,22.2,27,25.3,26.9,6.7,7.4,5.7,1.045,4.99,2.23,7.79,81.895814,68.364769,8.28,3.6,13.17,92,72,30.7503073287448,NA
BRA,BR,Brazil,2006,73.845,34000,NA,48.2684711339596,39.476105712286,46,16.691,97,8.24952507,489.53884888,969.363083387302,5.836,3.54130626,42.92739105,8.32019424,210.14627144,416.12230173342,56.96648026,278.8730633,552.212038773304,0.10612676,0.5195317,1.02875357761218,1.896,99,99,99,NA,0.32,0.19,44,75.744,68.953,72.296,0.136186580164311,734,8.207887328,72,77.2,21.8,18.4,15.1,21.9,0.1,0.052,0.15,105.708,211.381,19.7,17.3,21.9,13.2,23.1,20.4,25.6,-90634,61691,2200,41142,72630,34.37126541,168.26070267,333.18236106187,5.85284252985632,24.8344264858965,2.00438225263514,95.3798210203177,79.4680386072482,98.6058846271333,78.4350490232115,44.3960261567274,85.336357666607,26.6247472105413,24408665,25.9269309066381,25287253,27.33489676961,49695918,8.19078826944772,8.66029946238663,8.85269196249915,9.33819153925561,8.88345067469128,9.33640576796775,9.15414699271755,9.55495736541313,67.4452226030603,63432937,67.3785876779468,62455665,67.5130352385967,125888603,9.40972339746751,9.70502052626269,8.84404882544978,8.99140383534596,7.8834900664496,7.93502229030637,7.17751720890597,7.17029276066372,6.85502739400171,6.79508243123508,6.05079448534716,5.93729767857191,5.04120236116653,4.86363349954302,3.98851829826308,3.75726224917223,2.97411864817789,2.80306260208258,5.93003018639837,6302457,6.69448141541508,4766129,5.15206799179328,11068586,2.38787188041187,2.10594483802217,1.88127751046552,1.44001159151494,1.3236767352663,0.904204536881674,1.10165528927139,0.701907025374502,1.05833842529955,94144059,50.4379811951159,92509047,49.5620188048841,186653106,NA,NA,0.3,21.4,26.2,24.6,26.1,6.8,7.2,5.1,1.045,4.97,2.26,7.73,82.426403,69.086896,8.32,3.62,13.24,92,69,31.1407445019106,NA
BRA,BR,Brazil,2007,71.698,38000,NA,47.5826124507755,38.5850851707527,46,16.243,98.6,8.20182991,607.73022461,1039.37740879397,5.793,3.48462701,42.48596954,8.63562584,258.20006698,441.589546588606,57.43232346,349.03359527,596.938602237951,0.08170748,0.49656102,0.849249022780152,1.854,99,99,99,NA,0.36,0.21,44,76.191,69.368,72.73,0.132943635788868,752,8.230718484,73,77,22.5,18.1,14.8,21.5,0.092,0.057,0.13,103.648,208.863,18.6,16.3,20.7,12.6,21.7,19.2,24.1,-107481,57149,2200,38578,67221,33.09412003,201.12296057,343.972788265907,5.39638640536027,23.2723982867487,1.85066009135426,95.6619556450111,80.4449839285707,98.6802570193073,79.2590292856141,45.6474606106414,85.9259190417581,26.1447366439193,24206931,25.4435379497822,25089576,26.8589011439618,49296507,7.98806743358614,8.45529659924542,8.6528123563512,9.13851177238092,8.80265815984491,9.26509277233543,8.9537883889741,9.36078819028951,67.7586595062845,64401093,67.6910104757786,63359432,67.8275594293071,127760524,9.29584659686304,9.60248170591825,8.91176759497444,9.07383200464721,7.95888931931396,8.01706839752961,7.19046066119867,7.18474954724618,6.85112896730187,6.79153619008784,6.15613802809963,6.04218427105142,5.16365855566768,4.98575198997552,4.14476321983918,3.9042106545923,3.06456914354609,2.86495647796928,6.09660384979617,6531777,6.86545157443912,4963511,5.31353942673112,11495288,2.42823083880409,2.16455891829959,1.90477115931338,1.48076994626796,1.3660749544448,0.932388949560331,1.16637462187684,0.73582161260324,1.01236820635667,95139801,50.4580381166456,93412519,49.541961883354404,188552320,NA,NA,0.3,20.6,25.3,23.9,25.3,7,7,4.5,1.045,5.18,2.36,8.04,82.919769,69.689036,8.36,3.64,13.31,92,72,31.620236192123,NA
BRA,BR,Brazil,2008,69.141,43000,NA,46.9295922668047,37.710891273857,46,15.801,98.8,8.01128483,713.67193604,1077.13686756609,5.778,3.50441861,43.74353027,8.77957535,312.18528874,471.177680005067,56.20293045,401.10453314,605.382476961643,0.05353876,0.38209112,0.576685749827144,1.815,99,96,99,NA,0.4,0.24,44,76.585,69.733,73.111,0.127243198055289,786,8.251819215,71,68.1,22.6,18,14.8,21.4,0.081,0.043,0.12,101.627,206.623,17.6,15.5,19.6,12,20.5,18.1,22.8,-141056,53155,2100,36239,62488,30.88409233,220.41109407,332.663939326551,4.9493203607821,21.7103700876014,1.69693793007343,95.9378940948521,81.4219292498928,98.7546294114814,80.0780747503367,46.8992346797505,86.5162306464408,25.6659605483771,23987251,24.962131831002,24872346,26.3833907239943,48859597,7.80487425932201,8.2707384905027,8.41844958152105,8.90140806076581,8.73880799015894,9.21124417272575,8.77448066544538,9.18904740678357,68.0598093680495,65334799,67.9901122185284,64228824,68.1308534118438,129563623,9.1515186619463,9.46647701481687,8.9522779328224,9.13170156262294,8.04337839773009,8.10887250893332,7.23315042217947,7.22928846585745,6.8223956363648,6.76372812639878,6.25369746480651,6.13906400357452,5.28801063544087,5.10937930971935,4.29213947482708,4.04363223017512,3.17906292696551,2.94966278296189,6.27423008357346,6772510,7.04775595046958,5171572,5.4857558641619,11944083,2.47320974749465,2.22265677695756,1.93303036023091,1.52935775682987,1.40531525827597,0.961178677919548,1.23620058446806,0.772562652454923,0.957984635895359,96094560,50.4785005067651,94272742,49.5214994932349,190367302,NA,NA,0.3,19.7,24.5,23.2,24.4,7.1,6.9,4,1.045,5.41,2.42,8.46,83.362152,70.202243,8.45,3.67,13.47,92,69,32.0413346538675,NA
BRA,BR,Brazil,2009,67.334,47000,NA,46.3061674570182,36.8485628256499,47,15.564,98.9,8.39480495,728.55639648,1124.12162338113,5.784,3.70742011,44.16326523,9.14586353,321.75429444,496.44882514224,55.68764496,405.7159037,625.996877789028,0.14908519,1.08616972,1.67589893675167,1.799,99,99,99,NA,0.44,0.26,43,76.93,70.076,73.457,0.121299372121998,824,8.272945387,69,72.4,22.2,17.6,14.4,20.9,0.1,0.056,0.15,99.983,204.448,16.7,14.7,18.6,11.5,19.5,17.2,21.6,-220207,49917,2100,34527,58602,31.21031952,227.38478335,350.841963882969,4.51185012296534,20.1483418884536,1.54321576879255,96.2074114306889,82.398874571215,98.8290018036554,80.8914821354002,48.1513483640546,87.1072924806551,25.1859258991219,23745232,24.479957281062,24631882,25.9061308747885,48377114,7.63414931912569,8.09905760160403,8.18082178573466,8.66016750120787,8.66498617620164,9.14690577197661,8.62357839024302,9.04648537851842,68.3498187386299,66227584,68.2767982602977,65058714,68.4243117266679,131286298,8.98720607147319,9.30967913038659,8.95550872833653,9.15347225878085,8.13801913523223,8.21139095991073,7.29040696291638,7.28865679133731,6.7852654798366,6.72782454889953,6.33669590878703,6.22109969496678,5.41387600114006,5.23416098780197,4.42373248720761,4.16947722240753,3.32250909512508,3.06206475365822,6.46425536224823,7025851,7.24324445864029,5390688,5.66955739854356,12416539,2.52385429713023,2.28085633403491,1.96859666090666,1.58618544956658,1.44076672147223,0.990819597099574,1.31002677913117,0.811696017842502,0.895632239477021,96998667,50.4991103964781,95081284,49.5008896035219,192079951,NA,NA,0.4,18.7,23.5,22.5,23.5,7.2,6.8,3.5,1.045,5.42,2.4,8.5,83.728318,70.666994,8.56,3.71,13.65,92,70,32.3619970334019,NA
BRA,BR,Brazil,2010,65.474,51000,NA,45.7187256688073,36.0038241870003,50,15.338,98.9,7.94516611,906.0098877,1148.21283305062,5.801,3.57701325,45.02125168,9.05208874,407.89699037,516.939804967705,54.73280716,495.88461344,628.449097228976,0.24594215,2.22826007,2.82393925991531,1.786,99,96,99,NA,0.48,0.28,42,77.257,70.392,73.779,0.114053550640134,877,8.291357034,66,68.9,24.3,17.4,14.2,20.8,0.096,0.059,0.13,98.236,202.356,16,14.1,17.7,11.1,18.6,16.5,20.7,-261539,47415,2000,32976,55546,29.38520432,266.23285281,337.404693486207,4.08337552724879,18.5863136893063,1.38949360751167,96.4709800912933,83.3758198925372,98.9033741958295,81.7001428038359,49.4038016635538,87.699104544401,24.7077541372658,23485892,24.0000768463799,24373505,25.4302961876437,47859396,7.47001432796665,7.93362701745636,7.96893638376673,8.44600980405112,8.56112613464651,9.0506593661362,8.50479528563809,8.93636729869325,68.6253597695835,67078902,68.5474848803215,65849743,68.704870420674,132928646,8.80694104707484,9.13727531352536,8.91934369512752,9.13452449958727,8.23560405188888,8.31799966277619,7.35293498499912,7.35413177861552,6.75913370830688,6.70285140775551,6.39792404409797,6.28127260843138,5.53814232256125,5.35732673971284,4.54744431115549,4.29050078841624,3.48522142947142,3.19262032316049,6.66688609315066,7292775,7.45243827329863,5621112,5.86483339168227,12913887,2.58290697388051,2.34089466683744,2.00978319817261,1.64827331336071,1.47317524847592,1.02247592358317,1.38657285276959,0.853189487900955,0.84088322514573,97857569,50.5196669955741,95844360,49.4803330044259,193701929,NA,NA,0.4,17.7,22.7,22,22.7,7.4,6.7,3,1.045,5.25,2.5,8.05,84.083953,71.112973,8.63,3.74,13.77,92,72,32.5960892950529,NA
BRA,BR,Brazil,2011,64.773,55000,NA,45.1609994407706,35.1710190087095,51,15.141,99,7.78819132,1043.3548584,1184.72345716884,5.843,3.46567941,44.49915695,8.80345917,464.28411806,527.191945621779,55.16175842,575.53289942,653.514296980161,0.33908296,3.53783845,4.01719520720925,1.777,99,98,99,NA,0.51,0.3,42,77.532,70.654,74.047,0.105658063360071,946,8.312244733,62,61.8,24.5,17.3,14.2,20.6,0.086,0.066,0.11,96.762,200.627,15.3,13.5,17,10.7,17.9,15.8,19.8,-235860,45298,1800,31581,52967,29.29958534,305.69865242,347.119061527711,3.66230780120665,17.0242854901585,1.23577144623084,96.7300307300568,84.3527652138596,98.9777465880035,82.5075308980562,50.6565945782481,88.2916668376785,24.2289729512882,23214184,23.5205002063625,24101301,24.9529270582125,47315485,7.32163319162617,7.78434374178834,7.77657151260873,8.25215532602943,8.4222955021276409,8.91642799039472,8.41679385221525,8.85802886896781,68.8890267559546,67903805,68.7998094990393,66625947,68.9801935651438,134529753,8.61900076359456,8.95698569672414,8.84946062300461,9.07938924474771,8.32412144704741,8.41734410422298,7.42429772781352,7.42977454140484,6.75455037360813,6.69923524287068,6.43368108049973,6.31635790544406,5.65685165905394,5.47494351715475,4.67372759021199,4.41554342840891,3.64732438199019,3.33259101519795,6.88200029275714,7579675,7.67969029459816,5859821,6.06687937664368,13439496,2.65560791129152,2.39975134559808,2.05410077330604,1.71086410277724,1.50470834340407,1.05892124618192,1.46527326659653,0.897342682086446,0.81381388423754,98697665,50.5403893987945,96587069,49.4596106012055,195284734,NA,NA,0.4,16.7,22,21.6,22,7.5,6.6,2.7,1.045,5.48,2.56,8.46,84.378154,71.477158,8.69,3.76,13.87,92,73,32.7655152601862,NA
BRA,BR,Brazil,2012,64.285,59000,NA,44.6429009356262,34.3518959754257,53,14.935,99,7.73637724,968.7277832,1175.78129560749,5.881,3.35463309,43.36180878,8.53389931,420.05788202,509.840019765351,56.51361847,547.46314847,664.476574249503,0.12457065,1.2067505,1.46467838729573,1.766,95,96,99,NA,0.54,0.31,42,77.816,70.945,74.335,0.100699108430979,993,8.343005054,60,59.3,24.8,16.8,13.8,20.1,0.097,0.058,0.14,94.646,197.533,14.8,13.1,16.5,10.3,17.2,15.3,19.1,-179707,43529,1800,30261,50828,29.68202972,287.53807649,348.995757192057,3.25015340285695,15.4622572910112,1.0820492849499601,96.9831894902775,85.3297105351818,99.0521189801775,83.3102185091362,51.9097271081375,88.8849793604876,23.7494519491259,22935881,23.0412163398252,23821117,24.4737652505918,46756997,7.19580990052027,7.65873718906727,7.59734455836977,8.07156005194195,8.24806188093519,8.74346800958258,8.35511930519121,8.8063493848229,69.1357813616712,68713396,69.0289696829474,67398441,69.2450177776824,136111838,8.43755868547431,8.78269508909554,8.74822091045534,8.99013751433323,8.3963261867771,8.50290176210248,7.50478390763607,7.51571055784501,6.77695556394089,6.72282906507037,6.44117500787186,6.32411237546807,5.76774987416348,5.58469615610991,4.79942909404348,4.53978522370028,3.80165114739368,3.47580064913466,7.11476668920292,7893562,7.92981397722736,6113714,6.28121697172576,14007276,2.74708408333078,2.46463049141099,2.10081208302281,1.77168091092222,1.53649223558667,1.10087381013966,1.54542557528711,0.94403175925289,0.811598483382088,99542839,50.5611569574271,97333272,49.4388430425729,196876111,NA,NA,0.4,15.9,21.5,21.4,21.5,7.7,6.6,2.5,1.045,5.64,2.69,8.65,84.744916,71.93736,8.57,3.7,13.69,92,72,32.8902761406196,NA
BRA,BR,Brazil,2013,63.947,62000,NA,44.1751173479507,33.549000517845,56,14.785,98,7.9766016,993.79608154,1254.10788455909,5.924,3.55113959,44.51945496,8.92691326,442.43258634,558.322008328486,55.41260147,550.68821609,694.933782595943,0.06794302,0.67521508,0.852078826365691,1.761,97,96,98,NA,0.56,0.33,42,78.062,71.246,74.609,0.101967494613807,981,8.382939132,61,62.1,23.1,16.6,13.6,19.9,0.12,0.06,0.18,92.895,193.843,14.4,12.7,16,10,16.7,14.8,18.6,-157228,42103,1800,29238,49112,28.17706871,280.02258684,353.370836345026,2.84700118977202,13.9002290918638,0.928327123669078,97.230310353602,86.306655856504,99.1264913723516,84.1075664930758,53.1631992532219,89.4790421128283,23.2696192059022,22651553,22.5628340187972,23533591,23.9930363117061,46185144,7.09350573251178,7.55745233493233,7.43285338868316,7.90608126162619,8.03647489760226,8.52950271514761,8.30859390254471,8.76918236228175,69.3600959635388,69506148,69.2339148618803,68158591,69.4892463320445,137664739,8.27843100561927,8.6308300412343,8.62000939037624,8.87099243247886,8.44362943136736,8.56641454306241,7.59357242776039,7.61087941489497,6.82640051293908,6.77401471748647,6.42335731305968,6.30770072895176,5.86888853143886,5.68484358137569,4.92490136919969,4.66369450582454,3.94613097757504,3.61069400445374,7.37028483055902,8235507,8.20325111932248,6392909,6.51771735624938,14628416,2.85857832703893,2.54711544285563,2.14917326803038,1.83006049308758,1.57014156988518,1.14776923640719,1.625357954368,0.992772183898978,0.810511647523289,100393208,50.5814532398829,98085091,49.4185467601171,198478299,NA,NA,0.5,15.1,21,21.3,21.1,7.9,6.7,2.5,1.045,5.79,2.67,8.99,85.044104,72.452335,8.5,3.66,13.59,92,72,32.980992365743,NA
